hu8_zoneid	hu8_baseflowindex_min	hu8_baseflowindex_max	hu8_baseflowindex_mean	hu8_baseflowindex_std	hu8_dep_no3_1985_min	hu8_dep_no3_1985_max	hu8_dep_no3_1985_mean	hu8_dep_no3_1985_std	hu8_dep_no3_1990_min	hu8_dep_no3_1990_max	hu8_dep_no3_1990_mean	hu8_dep_no3_1990_std	hu8_dep_no3_1995_min	hu8_dep_no3_1995_max	hu8_dep_no3_1995_mean	hu8_dep_no3_1995_std	hu8_dep_no3_2000_min	hu8_dep_no3_2000_max	hu8_dep_no3_2000_mean	hu8_dep_no3_2000_std	hu8_dep_no3_2005_min	hu8_dep_no3_2005_max	hu8_dep_no3_2005_mean	hu8_dep_no3_2005_std	hu8_dep_no3_2010_min	hu8_dep_no3_2010_max	hu8_dep_no3_2010_mean	hu8_dep_no3_2010_std	hu8_dep_so4_1985_min	hu8_dep_so4_1985_max	hu8_dep_so4_1985_mean	hu8_dep_so4_1985_std	hu8_dep_so4_1990_min	hu8_dep_so4_1990_max	hu8_dep_so4_1990_mean	hu8_dep_so4_1990_std	hu8_dep_so4_1995_min	hu8_dep_so4_1995_max	hu8_dep_so4_1995_mean	hu8_dep_so4_1995_std	hu8_dep_so4_2000_min	hu8_dep_so4_2000_max	hu8_dep_so4_2000_mean	hu8_dep_so4_2000_std	hu8_dep_so4_2005_min	hu8_dep_so4_2005_max	hu8_dep_so4_2005_mean	hu8_dep_so4_2005_std	hu8_dep_so4_2010_min	hu8_dep_so4_2010_max	hu8_dep_so4_2010_mean	hu8_dep_so4_2010_std	hu8_dep_totaln_1985_min	hu8_dep_totaln_1985_max	hu8_dep_totaln_1985_mean	hu8_dep_totaln_1985_std	hu8_dep_totaln_1990_min	hu8_dep_totaln_1990_max	hu8_dep_totaln_1990_mean	hu8_dep_totaln_1990_std	hu8_dep_totaln_1995_min	hu8_dep_totaln_1995_max	hu8_dep_totaln_1995_mean	hu8_dep_totaln_1995_std	hu8_dep_totaln_2000_min	hu8_dep_totaln_2000_max	hu8_dep_totaln_2000_mean	hu8_dep_totaln_2000_std	hu8_dep_totaln_2005_min	hu8_dep_totaln_2005_max	hu8_dep_totaln_2005_mean	hu8_dep_totaln_2005_std	hu8_dep_totaln_2010_min	hu8_dep_totaln_2010_max	hu8_dep_totaln_2010_mean	hu8_dep_totaln_2010_std	hu8_groundwaterrecharge_min	hu8_groundwaterrecharge_max	hu8_groundwaterrecharge_mean	hu8_groundwaterrecharge_std	hu8_prism_ppt_30yr_normal_800mm2_annual_min	hu8_prism_ppt_30yr_normal_800mm2_annual_max	hu8_prism_ppt_30yr_normal_800mm2_annual_mean	hu8_prism_ppt_30yr_normal_800mm2_annual_std	hu8_prism_tmax_30yr_normal_800mm2_annual_min	hu8_prism_tmax_30yr_normal_800mm2_annual_max	hu8_prism_tmax_30yr_normal_800mm2_annual_mean	hu8_prism_tmax_30yr_normal_800mm2_annual_std	hu8_prism_tmean_30yr_normal_800mm2_annual_min	hu8_prism_tmean_30yr_normal_800mm2_annual_max	hu8_prism_tmean_30yr_normal_800mm2_annual_mean	hu8_prism_tmean_30yr_normal_800mm2_annual_std	hu8_prism_tmin_30yr_normal_800mm2_annual_min	hu8_prism_tmin_30yr_normal_800mm2_annual_max	hu8_prism_tmin_30yr_normal_800mm2_annual_mean	hu8_prism_tmin_30yr_normal_800mm2_annual_std	hu8_runoff_min	hu8_runoff_max	hu8_runoff_mean	hu8_runoff_std	hu8_surficialgeology_alluv_ha	hu8_surficialgeology_alluv_pct	hu8_surficialgeology_beach_ha	hu8_surficialgeology_beach_pct	hu8_surficialgeology_colluv_ha	hu8_surficialgeology_colluv_pct	hu8_surficialgeology_dec_resid_ha	hu8_surficialgeology_dec_resid_pct	hu8_surficialgeology_eolian_ha	hu8_surficialgeology_eolian_pct	hu8_surficialgeology_gf_out_ha	hu8_surficialgeology_gf_out_pct	hu8_surficialgeology_grus_ha	hu8_surficialgeology_grus_pct	hu8_surficialgeology_ice_ha	hu8_surficialgeology_ice_pct	hu8_surficialgeology_lac_ha	hu8_surficialgeology_lac_pct	hu8_surficialgeology_lac_clay_ha	hu8_surficialgeology_lac_clay_pct	hu8_surficialgeology_marine_ha	hu8_surficialgeology_marine_pct	hu8_surficialgeology_open_water_ha	hu8_surficialgeology_open_water_pct	hu8_surficialgeology_other_ha	hu8_surficialgeology_other_pct	hu8_surficialgeology_peat_mrsh_ha	hu8_surficialgeology_peat_mrsh_pct	hu8_surficialgeology_saprol_ha	hu8_surficialgeology_saprol_pct	hu8_surficialgeology_solif_ha	hu8_surficialgeology_solif_pct	hu8_surficialgeology_solut_ha	hu8_surficialgeology_solut_pct	hu8_surficialgeology_till_clay_ha	hu8_surficialgeology_till_clay_pct	hu8_surficialgeology_till_loam_ha	hu8_surficialgeology_till_loam_pct	hu8_surficialgeology_till_oth_ha	hu8_surficialgeology_till_oth_pct	hu8_surficialgeology_till_sand_ha	hu8_surficialgeology_till_sand_pct
395	HU8_457	12	38	20.5178	4.1149	13.7983	17.4017	15.1455	1.03	11.9148	15.0094	13.4625	0.8962	11.7708	13.9247	12.7586	0.4186	9.0303	14.1041	10.7205	1.1756	10.0836	10.9101	10.4597	0.2084	7.4783	10.1361	9.2118	0.6524	23.5584	30.4136	26.2458	1.8385	16.1103	22.4275	19.0898	1.7898	13.4479	16.4359	14.8689	0.6736	9.3267	13.6643	10.4527	0.9409	12.6225	13.7454	13.0731	0.1887	8.4425	11.7741	10.5324	0.8239	5.6515	6.9375	6.1	0.3525	5.1935	6.5701	5.8849	0.4019	5.5213	6.4043	5.9186	0.1564	3.7667	6.045	4.5676	0.5293	4.9176	5.6106	5.2689	0.1878	3.7397	5.2376	4.7153	0.3835	25	102	51.2671	15.0783	1102.3173	1197.2761	1144.7942	21.0568	18.5229	19.4881	18.9974	0.1653	12.3478	13.0368	12.6861	0.1086	5.3155	7.3523	6.3697	0.2823	8.4616	11.8533	9.8328	0.9628	33542.8025	12.5356	0	0	0	0	118295.1382	44.2092	524.3509	0.196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115217.7775	43.0592	0	0	0	0	0	0	0	0
396	HU8_458	23	69	46.3189	9.3584	11.4766	16.1829	13.8128	1.2674	11.1991	14.7457	13.0918	0.8623	10.4267	13.1474	11.7089	0.6122	8.8092	11.1314	10.0056	0.5712	7.9985	10.1704	9.382	0.3878	6.3502	7.4191	6.8205	0.1773	19.4742	28.5265	24.0788	2.411	17.6329	22.9069	20.5584	1.3673	12.941	15.9606	14.4544	0.7629	9.2965	12.5523	11.025	0.8311	10.6443	13.5232	12.3641	0.5048	7.0703	8.3756	7.6459	0.219	4.3437	6.3665	5.3205	0.5378	4.8019	6.4099	5.5767	0.3407	4.4929	5.9613	5.1163	0.2711	3.6452	4.4349	4.0484	0.1784	3.6233	4.8813	4.3393	0.2283	3.0488	3.7067	3.3264	0.1092	69	262	167.8798	44.6869	1154.7161	1262.11	1195.9999	24.1801	18.7176	21.1	20.1132	0.5977	12.8644	15.2806	13.592	0.6065	5.4286	9.4609	7.0657	0.8057	11.8846	15.9372	14.201	1.146	107588.2446	15.8624	0	0	0	0	379659.3177	55.9756	8895.597	1.3115	7637.9221	1.1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11296.4401	1.6655	0	0	163180.8085	24.0588	0	0	0	0	0	0	0	0
397	HU8_459	38	65	51.3546	5.3698	5.3594	8.4821	6.9093	0.738	4.2796	5.6429	4.9128	0.2536	5.8514	6.8996	6.2475	0.2649	8.1993	10.3109	9.1125	0.3783	7.1817	9.2483	8.1714	0.4228	6.0084	6.8574	6.4639	0.1603	6.1551	10.2194	8.0937	0.9573	3.5817	4.8638	4.1579	0.244	4.3775	5.0657	4.6531	0.1701	5.9451	7.4218	6.6337	0.2742	5.7355	7.6166	6.6908	0.3727	4.1936	4.825	4.5473	0.1223	2.8111	4.1896	3.5289	0.3298	2.5193	3.2487	2.8651	0.134	3.1405	3.6803	3.3144	0.1271	4.5836	5.8403	5.0737	0.2286	4.5514	5.7241	5.0492	0.2693	4.2601	4.7654	4.505	0.1034	7	59	23.3674	11.8244	589.3653	673.4784	630.2423	18.618	10.1078	11.6466	10.9777	0.3584	4.3916	5.9282	5.3639	0.3509	-1.3617	0.2764	-0.255	0.3668	0.8599	3.5868	1.8226	0.6594	14552.7254	4.9701	0	0	0	0	0	0	0	0	30295.2387	10.3465	0	0	0	0	72897.9099	24.8963	36898.7397	12.6017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138161.8964	47.1854	0	0	0	0
398	HU8_46	42	52	44.9539	1.7436	18.3858	22.8609	20.5799	0.9722	15.5755	21.9813	18.8852	1.5625	13.3847	21.0772	17.3126	1.8685	15.9901	21.644	19.1046	1.3339	10.1182	14.0693	12.0526	0.9863	6.58	9.1076	7.652	0.5032	26.4074	32.8043	29.5129	1.3931	21.5933	30.3012	26.1763	2.1495	13.9143	21.2617	17.8558	1.8032	17.857	24.5016	21.413	1.5407	13.6004	18.5495	15.9458	1.193	6.4511	9.1673	7.7258	0.5337	5.8338	7.3287	6.577	0.3196	5.3579	7.5125	6.4788	0.5282	4.7839	7.3958	6.1378	0.6397	5.3711	7.46	6.4696	0.4818	3.6574	5.1174	4.3753	0.3638	2.664	3.7554	3.1561	0.2147	277	370	314.4453	21.3428	1155.1948	1426.8604	1275.2814	53.6477	11.0415	15.9239	13.4647	1.2046	6.086	10.2273	7.7238	0.9972	0.8604	4.5302	1.9779	0.8999	25.379	31.4953	27.6824	1.7693	7770.8131	5.7838	0	0	0	0	0	0	0	0	0	0	0	0	11120.5994	8.277	0	0	371.456	0.2765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115092.8348	85.6628
399	HU8_460	28	46	37.58	2.9411	4.8371	7.1227	6.1566	0.536	3.5929	4.6606	4.1463	0.1968	4.8509	6.3719	5.6365	0.2304	6.8035	8.3744	7.3383	0.3531	6.1827	7.197	6.6331	0.178	5.1768	6.1281	5.8475	0.173	5.5852	8.701	7.3373	0.7444	3.1556	4.1188	3.6189	0.1737	3.7871	5.0016	4.3689	0.18	4.8375	6.206	5.2817	0.3369	4.8474	5.9221	5.3241	0.2123	3.702	4.402	4.2019	0.1431	2.5532	3.4717	3.0959	0.2038	2.0528	2.6017	2.4081	0.112	2.5801	3.7552	3.1252	0.1844	3.8753	4.484	4.1232	0.1224	3.8981	4.2967	4.0883	0.0706	3.7992	4.2989	4.0668	0.099	9	53	29.2512	12.002	548.983	617.991	591.6901	12.9571	9.6207	10.47	10.0097	0.2296	3.815	4.8094	4.2182	0.3136	-2.27	-0.8598	-1.5784	0.4076	1.4593	5.0001	3.1296	1.081	18974.3426	5.4711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75629.0486	21.8068	59444.1951	17.1401	0	0	0	0	0	0	32536.4028	9.3815	0	0	0	0	0	0	68469.7906	19.7425	91759.7606	26.458	0	0	0	0
400	HU8_461	28	39	34.6144	2.3522	5.2781	7.1892	6.5282	0.3361	3.7548	4.6774	4.3216	0.2075	4.7085	5.6465	5.2642	0.1949	6.8446	7.9101	7.5215	0.2616	6.4425	7.4871	6.9512	0.1987	5.6669	6.0478	5.8537	0.0881	6.2873	8.7871	7.9056	0.448	3.3002	4.1411	3.8119	0.1924	3.6836	4.4082	4.0963	0.1577	4.8617	5.8603	5.4618	0.2465	5.1905	6.0239	5.6087	0.1884	4.1147	4.3981	4.2419	0.0658	2.6616	3.4709	3.2061	0.1364	2.1477	2.6613	2.4749	0.0978	2.5279	3.1714	2.8853	0.1444	3.8922	4.3364	4.1639	0.0962	3.9261	4.6297	4.2083	0.0957	3.8589	4.1242	3.9979	0.0484	23	48	34.2632	5.9391	585.0754	630.4749	605.5345	11.4412	9.5106	9.9349	9.7326	0.0919	3.3705	3.9866	3.7358	0.1258	-2.7795	-1.8541	-2.266	0.1757	3.0981	4.9701	3.9856	0.4111	821.7099	0.3027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35104.4317	12.9299	1418.7417	0.5226	0	0	10926.4295	4.0245	0	0	70437.8712	25.9442	0	0	0	0	0	0	9218.959	3.3956	143569.8323	52.8806	0	0	0	0
401	HU8_462	24	36	30.8623	3.0867	4.7521	6.0433	5.4688	0.2494	3.2525	4.3251	3.9373	0.2166	4.9414	6.4785	5.4144	0.319	6.5941	7.1553	6.9518	0.1127	5.1873	6.7696	6.0705	0.2923	5.1219	5.7707	5.4245	0.1681	5.4805	7.0757	6.3653	0.2952	2.8619	3.722	3.4288	0.1747	3.9643	5.103	4.2816	0.2341	4.2574	5.0411	4.7674	0.1774	3.8871	5.3511	4.7039	0.2874	3.6701	4.1638	3.9128	0.1108	2.5141	3.1352	2.8493	0.1257	2.0252	2.6164	2.3759	0.1104	2.9378	3.8438	3.1994	0.184	3.9996	4.2609	4.1339	0.04	3.4514	4.2545	3.9098	0.1378	3.7804	4.1348	3.9977	0.0726	8	22	13.3894	2.9487	524.1722	601.4872	555.7554	13.7201	9.806	10.4521	10.2272	0.1148	3.996	4.78	4.5086	0.1508	-1.8156	-0.876	-1.215	0.1963	1.4185	2.7224	1.8274	0.2485	15450.4479	9.3971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7769.9666	4.7258	125614.3227	76.3999	0	0	0	0	0	0	67.8636	0.0413	0	0	0	0	0	0	15514.3274	9.436	0	0	0	0	0	0
402	HU8_463	24	34	29.1018	2.7838	5.4537	6.4066	5.9525	0.2031	3.4774	4.2357	3.8601	0.169	4.5689	5.3475	5.0105	0.1558	6.6498	7.5258	6.9958	0.156	5.5811	7.1451	6.2048	0.3928	5.2502	5.8024	5.5142	0.1495	6.4225	7.6152	7.0162	0.258	3.057	3.7363	3.3912	0.151	3.6556	4.2051	3.9796	0.1087	4.327	5.3555	4.8046	0.2118	4.2027	5.6892	4.8253	0.3808	3.8189	4.1908	4.0073	0.0969	2.7568	3.3171	3.0539	0.1105	2.1583	2.4857	2.3251	0.0714	2.7565	3.1983	2.9644	0.08	3.9004	4.2805	4.143	0.0558	3.6843	4.4219	3.9691	0.1785	3.9595	4.1555	4.0497	0.028	9	26	16.4132	4.821	528.7468	623.8729	566.2337	20.018	9.5607	10.3736	10.0459	0.2072	3.5831	4.637	4.1726	0.2454	-2.3945	-1.023	-1.7058	0.3027	1.5699	3.4255	2.3651	0.5174	3758.8545	1.8646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50816.3826	25.2084	72633.2515	36.031	0	0	0	0	0	0	7025.7408	3.4852	0	0	0	0	0	0	64443.1813	31.9682	2907.8293	1.4425	0	0	0	0
403	HU8_464	22	31	27.3545	1.8918	5.6266	6.3753	5.9825	0.1457	3.6298	4.3095	4.0034	0.1609	4.4301	5.2428	4.9035	0.1436	6.4573	8.0294	7.1778	0.3451	5.313	7.505	6.3401	0.5162	5.2962	5.818	5.5285	0.1127	6.5504	7.7051	7.1437	0.2115	3.2213	3.8089	3.5436	0.1374	3.5513	4.2803	3.9222	0.1178	4.123	5.7786	4.911	0.4011	3.956	5.9876	4.9062	0.4979	3.8891	4.2802	4.0604	0.0778	2.8991	3.182	3.0207	0.0614	2.2712	2.5936	2.4202	0.0631	2.6643	3.3097	2.9317	0.1159	4.0843	4.5036	4.2566	0.0759	3.5411	4.597	4.0276	0.2301	3.8293	4.3855	4.061	0.1458	10	25	17.2925	3.8226	535.0341	630.4551	577.6912	23.5686	8.9642	9.8	9.5015	0.176	3.1692	3.874	3.5957	0.1537	-2.6308	-1.8223	-2.3151	0.1899	1.8398	3.555	2.718	0.4325	10828.3561	3.811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91726.2823	32.283	28419.7014	10.0023	0	0	0	0	0	0	38758.3093	13.641	0	0	0	0	0	0	107026.871	37.668	7372.1906	2.5946	0	0	0	0
404	HU8_465	35	43	38.3743	1.4895	6.3425	7.2905	6.8063	0.1802	4.5969	5.1517	4.863	0.1558	4.9601	5.8244	5.4427	0.1604	7.4929	8.0282	7.8781	0.0974	7.1184	8.5189	7.747	0.3173	5.0112	5.9481	5.5225	0.2522	7.8192	9.0203	8.3779	0.233	4.08	4.6755	4.3472	0.1681	3.8344	4.5199	4.2081	0.1265	5.6901	6.0331	5.9257	0.0668	5.8008	7.0207	6.3894	0.2705	3.7046	4.34	4.0585	0.1734	2.9975	3.4339	3.2374	0.0832	2.5483	2.7176	2.6282	0.0465	2.6101	2.9084	2.7804	0.0451	3.8512	4.2677	4.1168	0.0807	4.1679	4.8081	4.4271	0.1368	3.1184	3.9172	3.515	0.2136	40	71	55.3233	7.2753	608.0802	694.2409	648.4266	17.6602	9.3323	9.8903	9.6513	0.106	3.2705	3.7703	3.5716	0.0952	-2.8862	-2.2903	-2.5134	0.1214	4.5367	6.7078	5.7754	0.5647	6615.3212	2.706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32449.9839	13.2739	255.0506	0.1043	0	0	0	0	0	0	164877.7395	67.4444	0	0	0	0	0	0	0	0	40266.559	16.4713	0	0	0	0
405	HU8_466	23	39	30.5109	1.6996	5.7318	6.7041	6.292	0.2336	3.7897	4.7201	4.2303	0.269	4.389	5.3084	5.0841	0.1925	6.9609	8.8455	7.9729	0.331	5.9582	7.681	7.0853	0.3046	5.2315	5.8373	5.5876	0.1456	6.867	8.2028	7.6355	0.3142	3.3619	4.178	3.7514	0.2386	3.5122	4.1534	3.9923	0.1286	4.5616	6.5406	5.7794	0.3314	4.4849	6.1316	5.6652	0.2943	3.8458	4.2556	4.0816	0.099	2.8849	3.2497	3.0929	0.0891	2.1973	2.7045	2.4452	0.128	2.6265	3.0596	2.8376	0.0588	4.2398	4.7979	4.4304	0.1162	3.8841	4.7005	4.2737	0.146	3.5873	4.2543	3.8141	0.0907	11	42	25.4819	4.7964	542.6351	644.2482	610.3167	20.4398	8.95	9.74	9.3849	0.2055	3.1462	3.6323	3.4107	0.1149	-2.9261	-2.0713	-2.5687	0.0985	2.0692	4.6712	3.5308	0.4086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62855.4846	22.6101	26730.7894	9.6155	0	0	0	0	0	0	81269.7168	29.234	0	0	0	0	0	0	81631.5552	29.3642	25509.5383	9.1762	0	0	0	0
406	HU8_467	34	56	43.2835	6.6137	6.5478	7.9788	7.1586	0.3148	4.5817	5.5182	5.0839	0.2199	5.2747	6.4987	5.6519	0.2278	6.8824	8.3242	7.693	0.3389	6.8789	8.8725	7.9012	0.4148	4.5648	5.7524	5.1737	0.3373	8.0819	9.8989	8.8435	0.412	4.0872	5.0687	4.5882	0.2275	4.0904	5.0254	4.3896	0.1753	5.2531	6.3013	5.8219	0.2269	5.5171	7.2882	6.4898	0.3491	3.4091	4.22	3.8174	0.2334	3.0825	3.7388	3.379	0.1288	2.5452	2.8562	2.702	0.0582	2.6709	3.1679	2.8389	0.0755	3.478	4.3569	3.9769	0.2142	3.7756	4.9675	4.4587	0.2117	2.8084	3.7389	3.248	0.2656	38	108	69.6544	17.7421	622.401	706.2709	666.3227	25.3784	9.1321	9.9899	9.5056	0.1697	3.19	3.7237	3.4518	0.1207	-2.8672	-2.2254	-2.6069	0.1408	4.5309	7.7584	6.3567	0.7349	5571.2528	2.6921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22204.5842	10.7296	44586.2746	21.5448	0	0	0	0	0	0	114399.4596	55.2795	0	0	0	0	0	0	0	0	20185.6064	9.754	0	0	0	0
407	HU8_468	26	35	31.5201	1.9156	6.3415	6.9038	6.5691	0.1254	4.3835	4.801	4.5595	0.0789	5.1676	5.5082	5.301	0.0603	7.8959	8.863	8.2973	0.2476	6.9026	7.6001	7.332	0.1525	5.3773	5.7547	5.5085	0.084	7.7458	8.5067	8.064	0.1713	3.9006	4.3025	4.0798	0.076	4.0297	4.2779	4.1337	0.0425	5.9634	6.5692	6.2059	0.1618	5.5854	6.2153	5.9499	0.1318	3.9315	4.2055	4.0317	0.0586	3.0783	3.2939	3.1612	0.0488	2.4935	2.6345	2.5476	0.026	2.7709	2.8863	2.8201	0.0215	4.1322	4.7968	4.4271	0.1615	4.0525	4.3842	4.2616	0.0623	3.4527	3.7916	3.5707	0.0769	24	46	31.9427	5.3427	620.2736	658.6443	640.4154	7.3054	8.1067	9.5336	9.0761	0.3784	2.7753	3.6168	3.3361	0.1792	-2.9247	-2.1558	-2.409	0.2054	3.4531	5.3109	4.1417	0.3927	1302.9104	0.4408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39666.5955	13.4201	21654.0946	7.3261	0	0	120667.032	40.8244	0	0	61984.4309	20.9707	0	0	0	0	0	0	6000.5021	2.0301	44300.5507	14.9879	0	0	0	0
408	HU8_469	33	57	44.8445	3.871	5.0985	7.6471	6.1574	0.6475	4.1633	5.2365	4.7198	0.2053	5.6952	7.3859	6.4823	0.5005	7.9319	10.5598	8.8927	0.7633	7.2099	9.4431	8.3379	0.6056	5.897	6.7979	6.2806	0.2018	5.8409	8.929	7.0886	0.7824	3.4491	4.3672	3.9292	0.1758	4.2678	5.3994	4.7922	0.3314	5.7419	7.5941	6.3932	0.5405	5.7527	7.7289	6.7757	0.5561	4.0999	4.7727	4.3807	0.1514	2.6813	3.9076	3.1987	0.3083	2.4531	3.0686	2.7745	0.117	3.1262	3.9351	3.4872	0.2298	4.4398	5.9938	5.0396	0.4559	4.5754	5.977	5.2561	0.3554	4.1811	4.7782	4.4569	0.1299	6	25	11.2183	4.0175	584.7255	635.1902	603.8146	10.8497	10.8253	11.9058	11.5179	0.2044	5.4131	6.0953	5.8044	0.1549	-0.25	0.2998	0.0858	0.139	0.73	1.8611	1.0761	0.2701	29041.6564	17.1282	0	0	0	0	0	0	20345.7937	11.9995	5578.7124	3.2902	0	0	0	0	5692.5826	3.3574	85722.9638	50.5577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23172.9401	13.6669	0	0	0	0
409	HU8_47	49	64	53.0917	3.0532	17.938	21.4691	19.7924	0.6917	15.513	18.86	17.0737	0.8237	13.14	15.4335	14.4846	0.4127	13.4498	16.087	14.6438	0.5959	8.8437	11.3669	9.9177	0.6375	6.864	8.3321	7.2748	0.242	26.2033	31.6933	28.985	1.1271	21.3824	26.6328	23.9611	1.3514	13.8181	16.3867	15.3576	0.5327	16.0044	18.5574	17.1045	0.5476	11.6167	15.1636	13.2937	0.9057	6.8287	8.6654	7.4753	0.2963	5.7304	6.9677	6.3468	0.2497	5.3437	6.4562	5.8549	0.2724	4.6851	5.5163	5.1505	0.142	4.7788	5.4989	5.1032	0.1598	3.2021	4.1101	3.5836	0.2306	2.8472	3.5201	3.0491	0.1112	313	462	347.2536	34.4643	1162.606	1326.2576	1248.1364	27.0808	13.2465	16.5647	14.933	0.6899	8.4547	10.5879	9.2796	0.5013	2.7128	4.6848	3.6212	0.4532	23.5605	28.655	25.8203	1.2889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52643.8527	27.516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138676.7407	72.484
410	HU8_470	25	57	35.305	8.4326	4.7205	8.1966	6.0178	0.8618	3.9961	5.2471	4.2979	0.2546	5.3094	7.2655	5.9571	0.4564	7.0249	8.4421	7.7256	0.378	5.7466	7.7352	6.6203	0.4374	5.0441	6.3514	5.6704	0.415	5.3996	9.8855	7.0042	1.148	3.3781	4.574	3.6832	0.2472	4.134	5.53	4.5967	0.3302	4.8056	6.2126	5.4873	0.3743	4.3853	6.3388	5.245	0.4571	3.5727	4.5473	4.0228	0.3095	2.5034	4.04	3.127	0.3598	2.3633	2.9807	2.54	0.1201	3.0619	3.8536	3.3585	0.1938	4.19	4.8755	4.4432	0.134	3.7744	4.6725	4.1784	0.1799	3.7212	4.3483	4.0293	0.1939	5	54	16.8184	12.9815	529.7258	642.5086	588.3798	29.3527	9.8219	11.0194	10.4543	0.2328	3.9731	5.2438	4.702	0.2557	-1.8953	-0.5258	-1.0554	0.2906	0.9341	4.0108	1.8141	0.8285	13825.3211	4.5335	0	0	0	0	0	0	0	0	9002.7517	2.9521	0	0	0	0	35782.9745	11.7338	102795.8607	33.7084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93791.9201	30.7559	49757.4753	16.3163	0	0	0	0
411	HU8_471	17	32	24.4355	2.579	5.117	6.3875	5.8505	0.2578	3.2817	4.5067	3.8262	0.2717	4.5825	5.7848	5.0978	0.2425	6.255	7.729	6.7247	0.2729	4.2635	7.689	5.6718	0.5897	4.7745	5.817	5.3633	0.188	5.9448	7.6223	6.8479	0.363	2.9003	4.0096	3.387	0.2395	3.6651	4.7253	4.1291	0.2308	3.9028	5.5084	4.3988	0.3417	3.1292	6.1275	4.2862	0.5371	3.5974	4.2649	3.9618	0.117	2.6501	3.3006	3.021	0.1177	2.0573	2.8575	2.3662	0.1537	2.7622	3.6607	3.1595	0.2228	4.0187	4.4344	4.1629	0.0745	2.8866	4.7485	3.7308	0.31	3.8716	4.4353	4.1267	0.1221	3	25	11.5594	4.2814	509.7717	630.3631	550.1865	22.2359	8.5973	10.2883	9.7256	0.2542	2.9926	4.3352	3.9245	0.1999	-2.6186	-1.3848	-1.8816	0.2021	0.7667	3.4359	1.9757	0.5133	22855.4852	7.0122	0	0	366.7586	0.1125	0	0	0	0	0	0	0	0	0	0	102093.8769	31.3232	160116.6954	49.1251	0	0	0	0	0	0	10893.6061	3.3422	0	0	0	0	0	0	26302.2289	8.0697	3308.0572	1.0149	0	0	0	0
412	HU8_472	25	48	31.5399	5.4233	3.9905	6.9352	5.6273	0.5942	3.8453	4.6211	4.2654	0.1731	4.733	6.2009	5.5281	0.3238	7.2952	9.1294	8.1209	0.3803	5.8745	7.5621	6.8111	0.382	5.3106	6.3392	5.7537	0.2762	4.4057	8.2333	6.4423	0.7925	3.2429	3.8397	3.5804	0.1328	3.6253	4.7319	4.2136	0.2375	5.1472	6.5307	5.7936	0.2914	4.508	6.0801	5.3808	0.3699	3.7019	4.4815	4.0145	0.2224	2.2096	3.5005	2.9835	0.2536	2.2731	2.7406	2.5251	0.1091	2.7161	3.4082	3.0963	0.1427	4.2865	5.2433	4.6831	0.2067	3.8625	4.7429	4.3431	0.1872	3.822	4.4292	4.0922	0.1584	5	28	8.756	5.6111	509.5801	616.5172	578.8653	21.1036	10.2692	11.5234	11.1635	0.2104	4.4491	5.6192	5.2858	0.2212	-1.3746	-0.1908	-0.5969	0.287	0.6196	2.5844	1.0981	0.4682	29863.2965	10.5217	0	0	0	0	0	0	0	0	35.8566	0.0126	0	0	0	0	56255.968	19.8206	153561.515	54.1043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16271.5563	5.733	18220.7064	6.4197	9616.2486	3.3881	0	0
