buffer100m_nhdid	lagoslakeid	buffer100m_ha
59805935	110399	13.3243
120018050	110400	14.7352
167258093	110401	121.6883
72863209	110402	17.6435
59808539	110405	23.2188
120019899	110413	30.2243
82553200	110418	13.9285
82553256	110419	13.8111
118875289	110420	19.7945
86370223	110422	17.6627
120020178	110424	46.0892
83946982	110427	19.7652
82552444	110428	25.1942
86371013	110431	17.9416
82955969	110434	36.917
91598143	110435	24.5948
120018689	110438	49.4301
86369493	110440	19.5964
91595981	110441	19.6278
69546075	110442	19.5396
47479721	110443	33.3273
91685533	110444	32.4013
69549053	110445	21.4371
69546441	110450	13.4023
69545801	110452	11.3424
69549215	110456	14.7915
91683449	110457	12.7451
47486170	110458	27.6545
91683517	110461	15.5567
69548361	110462	12.6972
42803940	110467	26.6229
74718565	110468	11.1594
42800188	110469	27.3123
74723451	110476	150.3289
74718821	110477	16.5883
74720461	110479	25.7513
69887720	110489	47.5861
69884042	110492	58.4167
151949458	110493	12.4022
69885036	110494	21.217
151949113	110495	21.8031
69886826	110496	19.6349
77357778	110498	30.8331
77358492	110504	27.8284
70336211	110511	37.2875
157358383	110515	21.1466
70335213	110516	15.3957
70333103	110518	16.4914
157360751	110520	33.9891
152372611	110521	13.6593
70333799	110522	12.0607
157358510	110523	14.7402
70336931	110524	24.9049
70331789	110528	15.0894
157361356	110530	19.2661
130972396	110535	28.6104
155067042	110546	17.8191
143249754	110547	22.0131
143249881	110549	18.4277
117648125	110565	54.5519
133551486	110566	22.4031
42878192	110569	13.1956
106631297	110570	15.6027
144571812	110571	16.9157
105763928	110572	12.0343
106627721	110579	34.5345
66630921	110580	15.8537
85084656	110594	11.5438
90569255	110595	22.8934
109991426	110602	15.8677
121623445	110604	40.2002
123165678	110605	13.833
154288157	110609	14.7032
152287450	110614	24.8875
c18a0fc1-2caf-41c4-80cf-5e29834584ef	110615	30.8106
154315730	110621	15.4413
155716086	110625	31.2111
155041490	110634	35.7478
98653962	110637	81.7683
48792326	110646	25.5111
98652094	110651	26.5962
44920787	110654	13.4061
151817613	110655	13.2653
91243943	110662	54.0337
91243957	110663	14.4734
126590793	110668	27.329
126591088	110669	19.002
86278559	110672	13.5697
121544945	110674	30.3977
120018544	110675	16.8617
121840225	110678	86.0946
121836617	110683	20.6819
86275419	110684	12.4727
121840159	110687	18.461
86281369	110688	19.6929
126211339	110690	15.7777
86283137	110692	17.5302
120018574	110696	36.1658
{2911CA11-EFDC-4143-B53B-4E861501AB26}	110698	26.0369
86279117	110703	12.2544
86281839	110708	28.7246
105568594	110709	17.0477
80998843	110714	24.7741
90770793	110720	39.9873
105954625	110725	35.9539
81004051	110726	16.6353
4a30004f-96ce-4e55-83a0-f175ee01c03e	110729	102.558
106374648	110735	25.998
80993245	110737	11.3678
90769551	110738	24.6765
106373672	110739	16.8541
106351277	110740	17.799
80994587	110742	15.8743
106374068	110744	22.0427
80998177	110747	18.3842
90769807	110749	15.866
81004513	110753	16.5144
130997818	110756	24.694
130996716	110758	19.0922
74255902	110766	21.9849
154654863	110768	14.9643
107255443	110772	22.3612
107275621	110778	14.4524
70959188	110783	18.049
75810266	110790	94.152
50472440	110800	77.1567
36941518	110802	40.2965
36902313	110805	12.8647
105466547	110810	15.8866
50470214	110812	15.4468
91380889	110816	17.3914
77027023	110825	17.4106
77027933	110830	17.7923
90769341	110835	12.518
42801724	110837	12.4536
45167388	110839	20.8044
79843477	110841	58.1027
90311331	110842	11.3282
104510580	110845	15.1182
150612476	110857	11.8703
149808208	110859	24.8273
149808224	110861	26.3143
150569519	110865	14.9428
150569816	110868	20.3253
118180238	110875	16.185
151715137	110876	30.7753
151717566	110877	101.2026
151716343	110878	12.9812
141033004	110882	18.6201
129968169	110885	11.7139
141033079	110886	18.96
135909185	110889	18.6635
135913302	110891	28.1981
129729047	110894	12.1729
135910209	110895	12.569
135911126	110897	59.2663
{49C780DA-445D-4029-AD06-65820700BA07}	110908	13.8959
123009612	110909	20.3418
{C55369F1-50FA-4429-B005-A4A0E8FE965D}	110915	16.3577
127659669	110917	34.5518
135694944	110920	12.8071
123912977	110925	14.2024
123913302	110927	23.3001
123913179	110933	16.3321
122172085	110934	14.5897
122961351	110936	22.9236
122182425	110937	23.1108
122963825	110940	890.9275
116134938	110942	22.907
122373925	110946	16.29
116113096	110949	14.7266
122986134	110950	30.7222
37100197	110955	20.1327
167587113	110957	13.6504
37097465	110959	14.7363
89366013	110962	16.7436
89363827	110964	31.7034
16C7A714-FD87-4486-BC54-334B043D1F4F	110967	23.0589
136665202	110968	20.8569
53541369	110969	23.4647
159826654	110973	16.9252
89362339	110975	12.3592
47727577	110977	19.6348
33530637	110982	56.3683
60447057	110986	15.2107
60454603	110987	47.5772
139725786	110991	23.4379
139733017	110995	17.3305
167762691	111001	32.4886
29791427	111007	49.359
26280945	111015	12.3105
{33432A29-B037-4F39-B6D1-979385A2A317}	111016	34.5195
25486578	111018	12.5731
26037562	111022	18.9505
25532806	111024	12.6359
25534322	111025	18.5966
65644417	111031	56.659
66411473	111034	13.2579
56412911	111038	174.2079
66922375	111041	11.5235
65644221	111044	14.6678
66419571	111046	12.3223
66420307	111058	16.1348
87819931	111059	12.8188
114543607	111063	12.4949
111725843	111064	15.2535
87819993	111065	11.263
114541955	111066	32.686
107069920	111067	46.1017
120020631	111068	49.1631
120020406	111069	38.0587
114541133	111070	12.9782
111727719	111071	21.5823
114546129	111072	20.059
114540433	111074	12.5107
114543657	111076	11.7892
114542355	111077	57.6642
86671041	111079	14.3623
123147789	111088	17.9471
114540315	111090	21.0252
123392915	111092	15.5361
123147931	111094	32.4883
76156029	111097	12.4403
75653179	111102	30.8786
76156051	111105	13.8518
110736347	111115	12.5014
111861023	111118	23.1003
157143124	111120	13.658
152512225	111121	15.9815
123166748	111124	23.1042
152707701	111133	40.7639
157068500	111136	42.3153
152517924	111138	11.9519
152094886	111139	76.1657
155637411	111141	12.355
155637804	111142	17.9429
151870619	111150	25.9386
155637441	111154	40.3373
155636854	111158	31.4669
152517848	111161	27.1077
44366814	111164	110.0384
121858100	111165	16.7538
118045547	111171	44.5419
60088896	111174	14.6439
60091320	111175	11.7355
155408596	111179	31.192
83975707	111181	16.5217
147104022	111189	153.1556
118253713	111190	32.2572
148710393	111191	25.298
148710135	111197	23.92
145332204	111198	31.7952
145333118	111199	36.4271
155404827	111204	33.9588
149286938	111205	14.7882
155390785	111209	21.2461
105726861	111211	12.5135
149425631	111212	13.9731
151874085	111216	18.2085
152335400	111217	16.6991
152192300	111219	24.5982
151061733	111222	10.3942
123065480	111223	21.9677
123061772	111231	22.2568
129441706	111232	12.1956
{07791843-1461-4B70-9486-15FEEB8957C4}	111239	16.419
167069581	111242	12.5316
129618609	111243	81.5577
131860566	111244	27.3423
133098772	111245	12.0594
132435554	111246	34.7369
131860436	111247	75.7036
132433454	111248	19.457
131842869	111250	25.7745
167401927	111252	16.0666
167302689	111254	36.8859
131845765	111255	18.2266
167070572	111257	15.8597
{E1D80CD9-38B3-4EA9-BF53-81E7F53AB236}	111258	31.4053
165902591	111262	13.4576
102672413	111268	12.2724
125562377	111282	18.9663
125574072	111288	26.9941
152013859	111291	62.5387
56945590	111297	27.1456
56890615	111304	13.2824
152113214	111308	30.0571
152113110	111309	11.9651
152857285	111310	16.5735
152842069	111311	21.9943
108589247	111315	14.6218
80605151	111321	25.9201
145163434	111328	24.4632
155858515	111339	36.6393
155466985	111340	13.9608
49063784	111346	12.7678
120021977	111351	18.8348
155283510	111367	25.0407
129691068	111370	23.4809
49236333	111377	38.8418
31920644	111384	14.447
49234463	111385	30.5122
{25891671-2383-4FAC-9964-44795A6517A9}	111394	39.4821
120018284	111396	31.3096
167258112	111398	121.5081
59719387	111399	19.6814
72863785	111401	11.8164
45727516	111402	12.3831
72858205	111403	16.7059
47723229	111404	28.9245
120019472	111405	28.9561
166868590	111406	98.2778
107115620	111407	14.2938
47714603	111408	14.1107
80002157	111409	15.4021
47730222	111411	12.1726
47718555	111412	35.1188
120020744	111413	51.8238
58124915	111416	17.2084
47713599	111420	12.083
45728750	111424	30.3561
120020817	111431	33.2886
80006161	111433	27.1092
59812199	111437	19.0512
120018138	111439	15.192
59748497	111443	33.7693
120019895	111446	20.4163
80004413	111447	49.7583
45338131	111453	78.8991
59747795	111454	37.185
59806219	111456	14.3059
59807075	111457	22.3146
45723586	111458	17.2567
45723798	111461	17.3542
72861063	111462	15.8669
34134297	111463	20.4849
59745475	111465	11.3475
58122907	111466	36.0465
45338433	111468	17.3403
80006953	111472	25.6937
120019837	111473	20.703
82552714	111476	26.123
114337087	111477	24.3354
91599697	111478	21.184
122851682	111480	14.6133
{E1BB8F75-50C8-411D-B4CB-396257CA94E0}	111481	14.7913
81633325	111482	50.2755
122548547	111483	21.5171
86366891	111484	16.8452
{06BDFDCF-F28C-4075-9DE2-B0B658A13981}	111487	21.4132
122546909	111489	12.6566
82956325	111490	22.3922
118874369	111491	103.7568
86367527	111496	27.9205
122548291	111497	33.9954
91573927	111499	56.5285
82554870	111501	28.2383
118874895	111503	15.6899
47478643	111506	12.0157
47481765	111509	23.0172
47484131	111513	18.604
47480811	111515	20.2291
69544097	111516	13.8735
91684361	111518	22.2462
91683133	111522	37.8516
69544051	111524	18.2638
82983313	111525	15.3842
91679101	111527	19.3937
91684157	111528	16.1874
42803944	111531	61.2807
74719873	111532	21.1558
34243506	111533	64.5022
34241626	111534	20.0903
74715297	111535	13.7832
120019595	111537	134.8274
37649173	111538	13.3617
74923973	111539	14.0992
69577996	111541	14.1865
69887138	111551	11.5369
151948363	111553	13.0974
77358542	111554	18.4773
77358262	111555	17.2517
74715089	111556	16.5849
155494979	111558	33.4814
159104548	111561	43.0885
159104653	111564	12.7518
155495233	111565	22.8066
152372875	111571	19.5074
157361319	111572	61.8172
70335305	111573	10.9023
157358722	111574	21.5306
70331249	111575	16.6986
157358770	111577	18.9477
141287135	111579	24.8895
157358639	111581	16.5447
152373920	111585	12.963
157360589	111586	21.8971
157362640	111587	12.4255
121631743	111596	42.1429
121629796	111600	20.8627
133530126	111611	14.215
120826214	111615	24.2458
146616735	111621	20.0862
144571794	111623	66.8157
42880681	111624	16.9972
42877342	111628	12.484
66798331	111631	11.7669
82553384	111634	12.7324
66627759	111636	17.4808
90569303	111638	48.2526
109991508	111640	24.4197
123165773	111645	14.9563
121628176	111647	15.9289
90569855	111652	83.0604
109986594	111653	22.4607
121626182	111656	29.622
156100382	111665	16.9951
156100299	111678	15.2515
149995764	111682	13.5695
79319464	111685	28.3717
43890409	111686	20.769
44919897	111687	14.4956
150624586	111695	21.9769
98657722	111697	13.2055
98655602	111703	44.5937
43336567	111710	14.0692
141197819	111715	18.9417
54230622	111718	67.1559
83958855	111720	19.1157
91246011	111729	40.0911
121544439	111730	23.2014
126210978	111731	12.3087
123270770	111739	21.7073
121412097	111742	65.2733
86279795	111744	12.347
120017974	111749	25.7976
121839823	111751	20.752
126105874	111752	29.5852
121840647	111757	33.3155
{5EA490E9-306C-4F4F-AE9A-B936B7E3712C}	111759	19.6998
152226209	111760	19.5966
121841489	111761	16.8237
86279697	111765	10.9787
121838788	111768	25.1001
121545030	111771	22.6634
90768467	111777	18.356
105953395	111778	15.0333
1e1518bc-c4b9-4968-a23d-46562bb5ce15	111779	221.8623
120018532	111780	44.7924
90769907	111782	20.6844
38da33b2-57c9-440a-97e9-9e571a33ad4f	111783	72.9762
120018857	111784	22.1936
81002341	111787	14.7376
8E734A12-9D70-4BE3-9F19-2088BA4AA74A	111789	1475.0526
106351369	111792	14.147
120018873	111793	20.1765
6430882C-FC9A-424D-8CFF-3F07909A6C31	111799	42.1309
80998139	111803	29.0704
77a7ce1b-4370-4a09-ae62-6bdd5e716e91	111804	28.3605
130995596	111806	26.7112
88308166	111821	72.7587
107431719	111833	25.7231
150060352	111861	30.6212
62053456	111864	33.3409
62054086	111865	19.7098
142825379	111875	25.5654
145050620	111876	24.7066
149808286	111879	14.8604
149808170	111881	15.6035
150097921	111882	17.8541
145082063	111885	21.4565
150098516	111886	12.1665
150569919	111889	28.4901
151718495	111900	36.0748
148671653	111902	16.3459
151718177	111904	14.6023
136864388	111918	131.3569
129731532	111920	22.9797
135911697	111921	50.4846
135911147	111923	20.6234
136891611	111928	24.6592
87402171	111929	36.7398
123623489	111932	23.9017
111887409	111936	15.4985
135695506	111951	24.2318
135693751	111952	20.7062
135697529	111953	107.4261
136215963	111956	39.4029
136690972	111957	16.3237
127645498	111959	24.0712
136680779	111961	31.2036
136665268	111965	16.6567
122235001	111969	56.201
122373823	111974	79.3936
116111126	111979	27.9758
37096247	111983	19.125
61790829	111986	36.8175
53540803	111988	12.8641
50523685	111989	14.4539
52853501	111990	16.3444
37100725	111991	23.8686
89364923	111997	22.0993
89365881	112000	28.1475
52849173	112003	23.6949
50524475	112013	19.597
52852733	112016	13.9106
47720715	112017	20.076
33530061	112018	13.3806
52844341	112019	15.4897
60445727	112023	21.783
{91b8075d-35a3-4fcb-a86a-3353b096566a}	112030	569.9747
120023053	112034	12.3605
102066836	112038	24.0695
25960528	112040	86.5557
120022715	112041	56.8802
167612713	112042	18.79
25941186	112050	11.7816
25486582	112053	32.4019
26276595	112057	92.6841
{42E65C7B-FB75-4E7C-9EE6-0C363506E16E}	112058	22.8016
100597294	112061	34.6738
{DCBCA370-F531-4B08-9A77-B1A3E3259214}	112062	25.7418
26161892	112068	19.8935
26165362	112069	14.8626
66924601	112076	18.6345
66922929	112080	13.3505
66921953	112085	17.1671
43492477	112088	22.1132
66922763	112091	17.7414
57356767	112092	19.7262
46469949	112093	11.9933
48527726	112094	13.5364
{CCB43A77-05DD-4B7F-8C83-4F1A124D8B69}	112096	16.642
167296580	112097	13.888
48526192	112102	12.6279
114540309	112106	24.3123
114540207	112108	112.8701
107072058	112110	18.3533
87818583	112111	14.5094
87818959	112112	19.318
73028343	112114	16.3357
73028573	112116	19.3173
107072704	112117	14.5667
114540219	112119	22.8234
123395599	112121	25.4035
109943350	112127	14.5057
86671207	112129	12.4084
123390080	112138	16.6919
123396785	112142	17.2026
123395423	112144	28.5423
155413309	112146	19.862
75652083	112148	16.6868
75475579	112149	11.074
75475901	112150	13.0051
113236109	112153	23.6156
92131422	112154	18.8195
75654277	112156	15.1033
155444321	112157	16.5703
110734783	112158	11.1294
110736587	112159	32.3948
68838389	112163	12.6928
75473067	112165	13.546
75472823	112166	15.2462
75658311	112168	14.9473
75653895	112172	22.3674
75473313	112174	14.9137
75661013	112176	13.6418
152707480	112180	28.5567
155635829	112181	15.0079
155635940	112183	15.6977
152518299	112185	30.5093
152707936	112186	26.1713
152707170	112188	12.0543
157068566	112193	12.8371
155637348	112195	17.2681
155636629	112196	11.133
152707237	112199	12.4589
151870606	112200	15.6806
155639107	112201	10.9853
152518282	112203	24.0167
157067979	112205	13.5211
152707438	112209	35.0692
155636828	112210	12.0874
{554407D5-EFF9-4D43-A504-5089DF23E0A1}	112213	14.3612
ee9d3a8c-aadc-4ebc-b049-30e88236ff3c	112215	30.1135
155637612	112216	128.0276
44361600	112217	13.8848
82820118	112222	14.8235
82817154	112226	19.0025
44363734	112228	37.6041
82818854	112229	30.5719
121859379	112232	32.7232
82816038	112233	18.7271
83977097	112240	18.9035
83975687	112241	12.6552
83976993	112242	14.0236
83976781	112248	15.775
83977013	112249	85.8298
148710205	112254	17.4535
147104407	112258	59.4193
150436967	112261	16.8923
148710384	112262	28.4526
118254405	112263	13.6978
