county_zoneid	county_canopy2001_min	county_canopy2001_max	county_canopy2001_mean	county_canopy2001_std	county_damdensity_pointcount	county_damdensity_pointsperha	county_damdensity_pointspersqkm	county_nlcd1992_ha_0	county_nlcd1992_pct_0	county_nlcd1992_ha_11	county_nlcd1992_pct_11	county_nlcd1992_ha_21	county_nlcd1992_pct_21	county_nlcd1992_ha_22	county_nlcd1992_pct_22	county_nlcd1992_ha_23	county_nlcd1992_pct_23	county_nlcd1992_ha_31	county_nlcd1992_pct_31	county_nlcd1992_ha_32	county_nlcd1992_pct_32	county_nlcd1992_ha_33	county_nlcd1992_pct_33	county_nlcd1992_ha_41	county_nlcd1992_pct_41	county_nlcd1992_ha_42	county_nlcd1992_pct_42	county_nlcd1992_ha_43	county_nlcd1992_pct_43	county_nlcd1992_ha_51	county_nlcd1992_pct_51	county_nlcd1992_ha_61	county_nlcd1992_pct_61	county_nlcd1992_ha_71	county_nlcd1992_pct_71	county_nlcd1992_ha_81	county_nlcd1992_pct_81	county_nlcd1992_ha_82	county_nlcd1992_pct_82	county_nlcd1992_ha_83	county_nlcd1992_pct_83	county_nlcd1992_ha_85	county_nlcd1992_pct_85	county_nlcd1992_ha_91	county_nlcd1992_pct_91	county_nlcd1992_ha_92	county_nlcd1992_pct_92	county_nlcd2001_ha_0	county_nlcd2001_pct_0	county_nlcd2001_ha_11	county_nlcd2001_pct_11	county_nlcd2001_ha_21	county_nlcd2001_pct_21	county_nlcd2001_ha_22	county_nlcd2001_pct_22	county_nlcd2001_ha_23	county_nlcd2001_pct_23	county_nlcd2001_ha_24	county_nlcd2001_pct_24	county_nlcd2001_ha_31	county_nlcd2001_pct_31	county_nlcd2001_ha_41	county_nlcd2001_pct_41	county_nlcd2001_ha_42	county_nlcd2001_pct_42	county_nlcd2001_ha_43	county_nlcd2001_pct_43	county_nlcd2001_ha_52	county_nlcd2001_pct_52	county_nlcd2001_ha_71	county_nlcd2001_pct_71	county_nlcd2001_ha_81	county_nlcd2001_pct_81	county_nlcd2001_ha_82	county_nlcd2001_pct_82	county_nlcd2001_ha_90	county_nlcd2001_pct_90	county_nlcd2001_ha_95	county_nlcd2001_pct_95	county_nlcd2006_ha_0	county_nlcd2006_pct_0	county_nlcd2006_ha_11	county_nlcd2006_pct_11	county_nlcd2006_ha_21	county_nlcd2006_pct_21	county_nlcd2006_ha_22	county_nlcd2006_pct_22	county_nlcd2006_ha_23	county_nlcd2006_pct_23	county_nlcd2006_ha_24	county_nlcd2006_pct_24	county_nlcd2006_ha_31	county_nlcd2006_pct_31	county_nlcd2006_ha_41	county_nlcd2006_pct_41	county_nlcd2006_ha_42	county_nlcd2006_pct_42	county_nlcd2006_ha_43	county_nlcd2006_pct_43	county_nlcd2006_ha_52	county_nlcd2006_pct_52	county_nlcd2006_ha_71	county_nlcd2006_pct_71	county_nlcd2006_ha_81	county_nlcd2006_pct_81	county_nlcd2006_ha_82	county_nlcd2006_pct_82	county_nlcd2006_ha_90	county_nlcd2006_pct_90	county_nlcd2006_ha_95	county_nlcd2006_pct_95	county_nlcd2011_ha_0	county_nlcd2011_pct_0	county_nlcd2011_ha_11	county_nlcd2011_pct_11	county_nlcd2011_ha_21	county_nlcd2011_pct_21	county_nlcd2011_ha_22	county_nlcd2011_pct_22	county_nlcd2011_ha_23	county_nlcd2011_pct_23	county_nlcd2011_ha_24	county_nlcd2011_pct_24	county_nlcd2011_ha_31	county_nlcd2011_pct_31	county_nlcd2011_ha_41	county_nlcd2011_pct_41	county_nlcd2011_ha_42	county_nlcd2011_pct_42	county_nlcd2011_ha_43	county_nlcd2011_pct_43	county_nlcd2011_ha_52	county_nlcd2011_pct_52	county_nlcd2011_ha_71	county_nlcd2011_pct_71	county_nlcd2011_ha_81	county_nlcd2011_pct_81	county_nlcd2011_ha_82	county_nlcd2011_pct_82	county_nlcd2011_ha_90	county_nlcd2011_pct_90	county_nlcd2011_ha_95	county_nlcd2011_pct_95	county_roaddensity_sum_lengthm	county_roaddensity_density_mperha	county_slope_min	county_slope_max	county_slope_mean	county_slope_std	county_tri_min	county_tri_max	county_tri_mean	county_tri_std
474	County_525	0	100	17.7665	32.5008	9	3e-04	0.0052	0	0	6439.14	3.7098	283.05	0.1631	103.86	0.0598	972.18	0.5601	1.35	8e-04	36	0.0207	0	0	38109.69	21.9565	281.97	0.1625	1600.02	0.9218	126.09	0.0726	0	0	5769.63	3.3241	55021.68	31.7002	51552.36	29.7013	7165.35	4.1282	128.61	0.0741	5433.66	3.1305	544.5	0.3137	0	0	6391.89	3.6826	6247.8	3.5996	1034.91	0.5963	71.82	0.0414	22.86	0.0132	203.94	0.1175	33499.89	19.3006	175.95	0.1014	273.15	0.1574	959.49	0.5528	3554.28	2.0478	52613.01	30.3124	62175.96	35.822	4754.16	2.7391	1590.03	0.9161	0	0	6411.24	3.6938	6247.8	3.5996	1034.91	0.5963	71.82	0.0414	22.86	0.0132	196.38	0.1131	33484.59	19.2918	174.87	0.1007	272.61	0.1571	935.01	0.5387	3817.98	2.1997	52642.71	30.3295	62160.84	35.8133	4698.81	2.7072	1396.71	0.8047	0	0	6412.59	3.6945	6158.07	3.5479	1069.02	0.6159	143.01	0.0824	27	0.0156	201.69	0.1162	33462.72	19.2792	174.15	0.1003	272.43	0.157	933.39	0.5378	3797.82	2.1881	52172.91	30.0589	62606.16	36.0699	4695.93	2.7055	1442.25	0.8309	3023016.127	17.4163	0	39.0289	2.6092	2.5581	0	6.4978	0.357	0.35
475	County_526	0	96	3.3474	14.248	0	0	0	0	0	5671.26	3.1399	913.86	0.506	338.67	0.1875	920.79	0.5098	0	0	0	0	22.59	0.0125	2251.62	1.2466	310.95	0.1722	1015.02	0.562	0	0	0	0	892.89	0.4944	5498.82	3.0444	144549.27	80.03	10135.17	5.6114	366.57	0.203	7516.35	4.1614	215.01	0.119	0	0	6100.29	3.3774	8004.15	4.4315	1435.05	0.7945	454.59	0.2517	188.37	0.1043	24.21	0.0134	1327.32	0.7349	7.83	0.0043	27.18	0.015	26.64	0.0147	31.41	0.0174	273.6	0.1515	154739.61	85.6719	7320.15	4.0528	658.44	0.3645	0	0	5969.61	3.3051	8039.79	4.4512	1460.34	0.8085	480.96	0.2663	190.44	0.1054	32.13	0.0178	1248.3	0.6911	7.83	0.0043	27.18	0.015	26.01	0.0144	28.62	0.0158	261	0.1445	154092.96	85.3139	8154.45	4.5147	599.22	0.3318	0	0	6021.54	3.3338	7950.24	4.4017	1526.67	0.8452	676.8	0.3747	214.83	0.1189	29.61	0.0164	1345.23	0.7448	7.83	0.0043	27.18	0.015	22.23	0.0123	33.12	0.0183	258.39	0.1431	153747.45	85.1226	8014.68	4.4373	743.04	0.4114	2526486.944	13.988	0	26.0373	0.4046	1.0043	0	4.2449	0.0576	0.1418
476	County_527	0	98	34.1919	41.1618	21	2e-04	0.0167	0	0	2888.55	2.3029	454.41	0.3623	53.82	0.0429	460.71	0.3673	42.57	0.0339	53.46	0.0426	0	0	41107.05	32.7727	918.99	0.7327	5425.56	4.3255	0	0	0	0	1463.49	1.1668	46282.41	36.8988	22479.93	17.9222	1464.84	1.1678	769.5	0.6135	1200.96	0.9575	364.32	0.2905	0	0	2757.51	2.1984	3821.31	3.0466	2653.11	2.1152	557.91	0.4448	99.54	0.0794	399.87	0.3188	46749.24	37.271	968.13	0.7718	102.15	0.0814	73.35	0.0585	1336.14	1.0652	39808.26	31.7373	25280.64	20.1551	784.71	0.6256	38.7	0.0309	0	0	2772.99	2.2108	3841.83	3.0629	2661.21	2.1217	561.78	0.4479	101.07	0.0806	393.21	0.3135	46584.45	37.1396	965.97	0.7701	101.61	0.081	216.27	0.1724	1371.51	1.0934	39773.61	31.7097	25261.83	20.1401	784.53	0.6255	38.7	0.0309	0	0	2927.7	2.3341	3897.9	3.1076	2671.47	2.1298	617.13	0.492	111.15	0.0886	401.76	0.3203	46458.45	37.0392	961.38	0.7665	101.61	0.081	216.27	0.1724	1357.83	1.0825	39665.25	31.6233	25159.05	20.0581	844.29	0.6731	39.33	0.0314	2544553.771	20.2866	0	54.8389	5.6145	4.7033	0	11.9879	0.7772	0.6501
477	County_528	0	100	26.8117	35.8808	4	0.0126	0.0024	0	0	2226.51	1.3382	946.26	0.5687	172.53	0.1037	306.36	0.1841	14.31	0.0086	24.12	0.0145	26.01	0.0156	40242.24	24.1868	4612.23	2.7721	7796.79	4.6861	133.38	0.0802	0	0	1602.09	0.9629	103972.68	62.4906	2743.83	1.6491	206.55	0.1241	277.92	0.167	1017.54	0.6116	59.94	0.036	0	0	1313.01	0.7892	6166.62	3.7063	2322.99	1.3962	307.08	0.1846	88.65	0.0533	138.78	0.0834	55661.58	33.4542	4112.1	2.4715	2024.55	1.2168	2553.75	1.5349	1012.5	0.6085	87457.14	52.5643	1893.87	1.1383	1305	0.7843	23.67	0.0142	0	0	1128.87	0.6785	6166.53	3.7063	2327.94	1.3992	310.41	0.1866	89.28	0.0537	279.81	0.1682	55363.68	33.2752	4095.99	2.4618	2012.4	1.2095	2395.44	1.4397	1408.41	0.8465	87347.88	52.4986	2050.47	1.2324	1380.51	0.8297	23.67	0.0142	0	0	1157.04	0.6954	6099.12	3.6657	2448.72	1.4718	476.28	0.2863	109.71	0.0659	275.4	0.1655	55143.9	33.1431	4057.02	2.4384	2002.95	1.2038	2409.03	1.4479	1433.88	0.8618	87332.31	52.4893	2022.3	1.2155	1379.16	0.8289	34.47	0.0207	3128541.931	18.8031	0	35.1991	3.6424	2.7424	0	5.5496	0.4958	0.3738
478	County_529	0	100	26.6986	38.4816	23	2e-04	0.0171	0	0	858.78	0.6376	349.65	0.2596	20.7	0.0154	963.72	0.7155	0	0	0	0	0	0	25558.02	18.9755	0	0	327.87	0.2434	0	0	0	0	4190.22	3.111	72211.95	53.6136	20223.72	15.015	3580.11	2.658	73.62	0.0547	5593.59	4.1529	737.73	0.5477	0	0	1072.26	0.7961	5232.33	3.8847	645.03	0.4789	39.96	0.0297	2.88	0.0021	30.78	0.0229	35051.85	26.0242	89.46	0.0664	1638.18	1.2163	1952.01	1.4493	3963.42	2.9426	69950.61	51.9346	13105.98	9.7305	1815.3	1.3478	99.63	0.074	0	0	1131.75	0.8403	5232.33	3.8847	645.03	0.4789	39.96	0.0297	2.88	0.0021	33.12	0.0246	34964.82	25.9595	89.46	0.0664	1634.94	1.2139	1934.1	1.436	3956.58	2.9376	70003.35	51.9738	13110.93	9.7342	1810.26	1.344	100.17	0.0744	0	0	1152.18	0.8554	5236.02	3.8875	716.58	0.532	89.37	0.0664	10.98	0.0082	17.19	0.0128	34936.56	25.9386	89.46	0.0664	1633.23	1.2126	1934.1	1.436	3935.7	2.922	69865.29	51.8713	13159.71	9.7704	1810.44	1.3442	102.87	0.0764	1795707.675	13.3323	0	41.6413	5.4051	3.7211	0	7.2801	0.7462	0.5067
479	County_53	0	93	9.068	23.3455	1	0.0645	0.0017	0	0	104.85	0.1818	285.3	0.4948	24.75	0.0429	183.33	0.3179	4.77	0.0083	14.58	0.0253	0	0	5535.63	9.6001	97.83	0.1697	170.55	0.2958	0	0	0	0	296.37	0.514	29209.77	50.6566	19061.64	33.0573	242.46	0.4205	419.94	0.7283	1893.6	3.2839	117	0.2029	0	0	119.79	0.2077	3392.82	5.8839	817.74	1.4182	78.12	0.1355	28.53	0.0495	4.14	0.0072	7563.15	13.1163	1.35	0.0023	0.72	0.0012	0	0	266.22	0.4617	11663.37	20.227	32918.22	57.0879	806.67	1.399	1.53	0.0027	0	0	118.71	0.2059	3392.82	5.8839	817.74	1.4182	78.12	0.1355	28.53	0.0495	4.14	0.0072	7562.79	13.1156	1.35	0.0023	0.72	0.0012	0	0	267.75	0.4643	11663.37	20.227	32918.13	57.0877	806.67	1.399	1.53	0.0027	0	0	118.71	0.2059	3347.01	5.8045	819.36	1.421	100.8	0.1748	30.42	0.0528	4.14	0.0072	7564.23	13.1181	1.35	0.0023	0.72	0.0012	0	0	268.2	0.4651	11666.34	20.2322	32933.7	57.1147	805.86	1.3975	1.53	0.0027	1518743.258	26.3391	0	35.9493	1.8956	1.8902	0	5.89	0.2687	0.2693
480	County_530	0	100	26.1707	36.7111	41	3e-04	0.0267	0	0	7662.78	4.9905	4195.26	2.7322	1812.33	1.1803	4561.65	2.9708	339.66	0.2212	202.05	0.1316	0	0	35447.31	23.0855	820.8	0.5346	568.98	0.3706	0	0	0	0	1200.69	0.782	34991.19	22.7885	39477.96	25.7106	3052.44	1.9879	10212.12	6.6508	7578.63	4.9357	1423.89	0.9273	0	0	8596.53	5.5986	9513.81	6.196	12953.61	8.4362	6209.19	4.0438	1796.49	1.17	769.68	0.5013	40027.32	26.0683	561.69	0.3658	261	0.17	85.77	0.0559	1328.94	0.8655	16573.32	10.7936	45534.96	29.6553	8784.63	5.7211	550.8	0.3587	0	0	8589.33	5.5939	9822.6	6.3971	13664.52	8.8992	6537.69	4.2578	1852.65	1.2066	701.19	0.4567	39083.94	25.4539	522.45	0.3403	244.26	0.1591	64.98	0.0423	1259.28	0.8201	16215.12	10.5603	44767.17	29.1552	8959.68	5.8351	1262.88	0.8225	0	0	8889.75	5.7896	9668.88	6.297	14031.72	9.1383	8172.18	5.3222	2357.01	1.535	617.22	0.402	38234.43	24.9007	492.3	0.3206	232.29	0.1513	84.96	0.0553	1329.12	0.8656	15219.99	9.9122	43951.95	28.6243	8959.5	5.835	1306.44	0.8508	6291213.034	40.9723	0	66.2257	3.5161	4.4502	0	17.6627	0.496	0.6263
481	County_531	0	100	39.0796	40.1151	5	0.0064	0.0027	0	0	6694.02	3.6814	257.67	0.1417	72.81	0.04	256.23	0.1409	8.1	0.0045	33.3	0.0183	849.06	0.4669	71176.32	39.1442	1990.71	1.0948	3769.29	2.073	612	0.3366	0	0	4120.38	2.266	65115.81	35.8112	16944.66	9.3189	555.48	0.3055	83.25	0.0458	6381.99	3.5098	2909.97	1.6004	0	0	6271.2	3.4489	6724.08	3.698	654.3	0.3598	73.71	0.0405	15.66	0.0086	95.04	0.0523	78342.03	43.0851	3141.45	1.7277	96.03	0.0528	934.29	0.5138	4042.62	2.2233	55910.97	30.7488	20665.8	11.3654	3326.76	1.8296	1537.11	0.8454	0	0	6282.9	3.4553	6728.13	3.7002	656.82	0.3612	74.16	0.0408	16.65	0.0092	120.06	0.066	78141.78	42.9749	3133.35	1.7232	96.03	0.0528	933.3	0.5133	4173.66	2.2953	55879.74	30.7317	20649.33	11.3563	3327.39	1.8299	1617.75	0.8897	0	0	6260.58	3.4431	6893.28	3.791	669.33	0.3681	197.64	0.1087	30.42	0.0167	94.05	0.0517	77749.47	42.7592	3116.7	1.7141	96.03	0.0528	935.01	0.5142	4110.66	2.2607	55830.96	30.7048	20750.31	11.4119	3392.01	1.8655	1704.6	0.9375	3424453.338	18.833	0	43.5444	3.703	3.4745	0	7.2161	0.506	0.4763
482	County_532	0	100	33.6687	36.9861	12	0	0.0089	0	0	3092.31	2.2807	22567.68	16.6448	15913.71	11.7372	17133.57	12.6369	943.11	0.6956	665.19	0.4906	0	0	24621.57	18.1597	1654.65	1.2204	942.66	0.6953	0	0	0	0	1148.31	0.8469	10244.43	7.5558	6223.59	4.5902	1224.09	0.9028	25566.57	18.8567	3215.43	2.3715	426.96	0.3149	0	0	3618.45	2.6688	19684.26	14.5182	44882.19	33.1029	12763.98	9.4141	6299.46	4.6462	1487.61	1.0972	31608.54	23.3129	144.99	0.1069	102.96	0.0759	53.82	0.0397	752.76	0.5552	3461.49	2.553	7702.11	5.6807	3004.29	2.2158	16.92	0.0125	0	0	3674.07	2.7098	20191.86	14.8925	45280.17	33.3964	12998.79	9.5873	6411.69	4.7289	1279.71	0.9439	30835.71	22.7429	142.38	0.105	100.26	0.0739	31.59	0.0233	719.28	0.5305	3343.05	2.4657	7273.35	5.3645	3059.01	2.2562	242.91	0.1792	0	0	3925.89	2.8955	19539.27	14.4112	45069.39	33.241	14181.66	10.4597	7338.96	5.4129	912.33	0.6729	30200.76	22.2746	137.79	0.1016	90.09	0.0664	31.77	0.0234	713.52	0.5263	3123.72	2.3039	7046.19	5.1969	3032.1	2.2363	240.39	0.1773	10634219.56	78.4342	0	71.6178	5.0387	5.06	0	24.6639	0.7041	0.7224
483	County_533	0	100	12.4669	28.5257	9	5e-04	0.0045	0	0	3273.21	1.648	636.39	0.3204	369.45	0.186	623.16	0.3137	15.84	0.008	87.48	0.044	2.16	0.0011	22254.57	11.2046	270.18	0.136	1435.77	0.7229	333.45	0.1679	0	0	6672.51	3.3594	55888.29	28.1383	89085.96	44.8524	10735.2	5.4049	242.37	0.122	5123.79	2.5797	1570.41	0.7907	0	0	3344.67	1.684	7998.03	4.0268	2072.43	1.0434	425.88	0.2144	165.69	0.0834	260.1	0.131	25806.78	12.993	77.49	0.039	106.56	0.0537	603.27	0.3037	2102.67	1.0586	30968.1	15.5916	118471.41	59.6472	5275.62	2.6561	941.49	0.474	0	0	3253.59	1.6381	8004.87	4.0302	2081.7	1.0481	433.62	0.2183	174.87	0.088	262.98	0.1324	25616.52	12.8972	72.72	0.0366	101.25	0.051	577.35	0.2907	2017.98	1.016	31026.6	15.6211	118662.3	59.7433	5259.51	2.648	1074.33	0.5409	0	0	3440.79	1.7323	8031.06	4.0434	2123.19	1.069	670.05	0.3374	204.75	0.1031	244.71	0.1232	25537.23	12.8573	71.64	0.0361	101.16	0.0509	569.79	0.2869	2002.32	1.0081	30342.42	15.2766	118957.41	59.8919	5242.14	2.6393	1081.53	0.5445	4844259.93	24.3895	0	72.0464	3.061	2.9879	0	26.7324	0.4445	0.4311
484	County_534	0	100	14.9892	30.7003	19	2e-04	0.0167	0	0	659.43	0.5796	341.1	0.2998	22.68	0.0199	1291.5	1.1351	0	0	53.37	0.0469	0	0	25605.99	22.5058	0	0	195.84	0.1721	0	0	0	0	3891.24	3.4201	40752.81	35.8187	29246.4	25.7054	4444.92	3.9068	40.32	0.0354	6690.78	5.8807	538.92	0.4737	0	0	699.12	0.6145	3869.46	3.401	949.05	0.8341	53.82	0.0473	13.95	0.0123	21.78	0.0191	18391.05	16.1644	67.32	0.0592	71.19	0.0626	3120.57	2.7427	1761.3	1.5481	39739.77	34.9283	42227.1	37.1145	2689.47	2.3638	100.35	0.0882	0	0	700.38	0.6156	3869.46	3.401	949.05	0.8341	53.82	0.0473	13.95	0.0123	23.04	0.0203	18379.98	16.1546	67.32	0.0592	71.01	0.0624	3116.34	2.739	1761.3	1.5481	39744.27	34.9322	42235.56	37.1219	2689.47	2.3638	100.35	0.0882	0	0	708.75	0.6229	3835.44	3.3711	950.76	0.8356	71.64	0.063	16.92	0.0149	23.94	0.021	18375.3	16.1505	67.32	0.0592	71.01	0.0624	3112.92	2.736	1763.73	1.5502	39709.89	34.902	42277.86	37.1591	2689.47	2.3638	100.35	0.0882	1444817.856	12.6987	0	31.9664	3.3204	2.7601	0	4.683	0.4556	0.3749
485	County_535	0	98	10.6887	25.1819	16	0	0.0075	0	0	1488.24	0.6935	1157.13	0.5392	386.55	0.1801	609.12	0.2838	4.77	0.0022	99.81	0.0465	65.43	0.0305	12524.76	5.8362	609.66	0.2841	4038.03	1.8816	0	0	0	0	882.63	0.4113	31860.27	14.846	145979.55	68.0222	6183.27	2.8812	152.19	0.0709	7410.24	3.453	1154.16	0.5378	0	0	1819.26	0.8477	7497.63	3.4937	1861.47	0.8674	512.1	0.2386	98.73	0.046	243.54	0.1135	15927.3	7.4217	131.67	0.0614	1355.04	0.6314	2.34	0.0011	68.76	0.032	29039.22	13.5314	145664.28	67.8753	8781.21	4.0918	1603.26	0.7471	0	0	1710.54	0.7971	7514.91	3.5017	1871.91	0.8723	516.96	0.2409	104.85	0.0489	256.41	0.1195	15903.63	7.4106	131.67	0.0614	1352.34	0.6302	2.34	0.0011	82.71	0.0385	29023.74	13.5242	145714.59	67.8987	8818.56	4.1092	1600.65	0.7459	0	0	1733.76	0.8079	7619.85	3.5506	1959.48	0.9131	677.52	0.3157	129.06	0.0601	317.34	0.1479	15861.06	7.3908	130.32	0.0607	1345.41	0.6269	2.34	0.0011	99.27	0.0463	28749.06	13.3962	145614.24	67.852	8729.91	4.0679	1637.19	0.7629	3794986.128	17.6838	0	53.9919	1.3885	2.4044	0	11.6845	0.1935	0.3323
486	County_536	0	100	35.1988	39.9179	9	1e-04	0.0059	0	0	683.46	0.4444	888.57	0.5778	170.37	0.1108	429.75	0.2794	7.38	0.0048	14.49	0.0094	11.16	0.0073	58231.17	37.8636	3024.99	1.9669	3990.15	2.5945	120.24	0.0782	0	0	2220.03	1.4435	80224.2	52.1641	2484.72	1.6156	415.62	0.2702	241.56	0.1571	550.98	0.3583	83.07	0.054	0	0	73.62	0.0479	6368.94	4.1413	1791.09	1.1646	417.87	0.2717	89.82	0.0584	87.39	0.0568	64653.75	42.0398	2031.66	1.321	2465.37	1.6031	761.67	0.4953	1323.09	0.8603	72536.31	47.1652	635.31	0.4131	556.02	0.3615	0	0	0	0	73.17	0.0476	6375.15	4.1453	1801.26	1.1712	428.22	0.2784	90.63	0.0589	255.33	0.166	64183.59	41.7341	2026.17	1.3175	2439.99	1.5866	691.56	0.4497	1770.75	1.1514	72415.17	47.0865	697.77	0.4537	543.15	0.3532	0	0	0	0	81.81	0.0532	6311.7	4.1041	1860.3	1.2096	515.16	0.335	122.04	0.0794	243.27	0.1582	63878.85	41.5359	2018.7	1.3126	2431.8	1.5812	769.32	0.5002	1827.18	1.1881	72495.18	47.1385	691.65	0.4497	543.15	0.3532	1.8	0.0012	4120580.221	26.7939	0	39.27	4.7606	3.8682	0	6.2871	0.6523	0.5313
487	County_537	0	100	13.8127	29.6354	5	6e-04	0.0044	0	0	889.74	0.7837	766.53	0.6752	51.21	0.0451	1740.69	1.5333	0	0	158.4	0.1395	0	0	11571.21	10.1925	0	0	493.2	0.4344	0	0	0	0	4472.82	3.9399	37172.7	32.7434	49594.05	43.6847	2229.39	1.9637	313.65	0.2763	3283.11	2.8919	790.47	0.6963	0	0	959.04	0.8448	5548.77	4.8876	1628.82	1.4347	311.49	0.2744	38.79	0.0342	81.63	0.0719	16251.57	14.3151	22.41	0.0197	20.16	0.0178	204.21	0.1799	3313.53	2.9187	28305.36	24.9327	55187.19	48.6114	1583.01	1.3944	71.19	0.0627	0	0	1353.24	1.192	5557.68	4.8955	1640.88	1.4454	312.66	0.2754	39.78	0.035	79.83	0.0703	16141.32	14.218	22.41	0.0197	20.16	0.0178	201.51	0.1775	3209.76	2.8273	28086.12	24.7396	53321.67	46.9682	1586.52	1.3975	1953.63	1.7208	0	0	1338.48	1.179	5588.01	4.9222	1644.93	1.4489	333.81	0.294	38.61	0.034	77.31	0.0681	16088.76	14.1717	22.41	0.0197	20.16	0.0178	197.73	0.1742	3214.35	2.8313	27060.03	23.8357	54368.82	47.8906	1578.87	1.3907	1954.89	1.722	2428289.262	21.3883	0	62.2018	4.1981	3.2769	0	18.7735	0.5772	0.4513
488	County_538	0	99	5.5394	19.1093	1	0	7e-04	0	0	970.56	0.6813	441.72	0.3101	23.31	0.0164	820.26	0.5758	0	0	0	0	0	0	6155.73	4.3209	0	0	434.16	0.3047	0	0	0	0	4309.83	3.0252	24080.58	16.9028	101126.97	70.9837	1588.59	1.1151	213.3	0.1497	1590.03	1.1161	709.92	0.4983	0	0	938.25	0.6586	7699.95	5.4048	791.73	0.5557	180.09	0.1264	18.63	0.0131	2.34	0.0016	6578.55	4.6177	15.66	0.011	0	0	0	0	6124.23	4.2988	14783.4	10.3769	103428.81	72.5995	1177.83	0.8268	725.49	0.5092	0	0	1615.41	1.1339	7700.4	5.4051	791.73	0.5557	180.09	0.1264	18.63	0.0131	2.34	0.0016	6455.07	4.531	15.21	0.0107	0	0	0	0	5146.29	3.6123	14736.42	10.3439	100469.52	70.5222	1283.13	0.9007	4050.72	2.8433	0	0	1653.12	1.1604	7549.92	5.2995	883.17	0.6199	236.97	0.1663	25.47	0.0179	2.34	0.0016	6430.14	4.5135	15.21	0.0107	0	0	0	0	5112	3.5882	14087.34	9.8883	101140.11	70.993	1279.08	0.8978	4050.09	2.8429	2005574.504	14.0777	0	56.3208	3.777	3.4687	0	11.1508	0.5231	0.4865
489	County_539	0	99	9.4739	25.1834	39	2e-04	0.0216	0	0	1468.53	0.8137	550.26	0.3049	336.78	0.1866	641.61	0.3555	12.96	0.0072	164.88	0.0914	0	0	20279.25	11.236	410.94	0.2277	1513.26	0.8384	71.91	0.0398	0	0	6291.9	3.4861	64952.82	35.9882	69237.99	38.3624	10097.28	5.5946	578.97	0.3208	3700.26	2.0502	174.33	0.0966	0	0	1282.32	0.7105	6653.34	3.6864	1867.86	1.0349	421.2	0.2334	147.51	0.0817	132.57	0.0735	17662.41	9.7861	20.88	0.0116	102.51	0.0568	257.4	0.1426	690.66	0.3827	41039.91	22.7388	106127.55	58.8017	4024.8	2.23	53.01	0.0294	0	0	1288.08	0.7137	6653.34	3.6864	1868.4	1.0352	423.18	0.2345	147.51	0.0817	132.57	0.0735	17638.02	9.7726	20.88	0.0116	100.89	0.0559	257.4	0.1426	674.73	0.3738	41033.25	22.7351	106167.87	58.824	4024.8	2.23	53.01	0.0294	0	0	1328.4	0.736	6628.14	3.6724	1926	1.0671	619.74	0.3434	201.24	0.1115	116.37	0.0645	17622	9.7638	20.88	0.0116	100.71	0.0558	257.49	0.1427	668.79	0.3706	40299.21	22.3284	106617.78	59.0733	4023	2.229	54.18	0.03	5192212.306	28.7697	0	29.9151	1.3567	1.4523	0	4.5692	0.1866	0.1997
490	County_54	0	98	15.3924	30.7452	5	0.001	0.004	0	0	487.44	0.3922	1050.39	0.8451	316.53	0.2547	1016.37	0.8177	4.14	0.0033	119.52	0.0962	0	0	21133.53	17.0023	883.26	0.7106	112.77	0.0907	0	0	0	0	1060.83	0.8535	51107.4	41.1169	44054.01	35.4423	865.89	0.6966	520.38	0.4187	1498.77	1.2058	66.6	0.0536	0	0	475.38	0.3825	9733.77	7.831	2430.27	1.9552	563.31	0.4532	276.03	0.2221	27.18	0.0219	27875.07	22.426	9.18	0.0074	0	0	0	0	516.6	0.4156	13167.99	10.5939	69147.72	55.6307	72.36	0.0582	2.97	0.0024	0	0	473.31	0.3808	9770.49	7.8605	2448.9	1.9702	578.34	0.4653	279.81	0.2251	25.83	0.0208	27839.97	22.3978	9.18	0.0074	0	0	0	0	516.24	0.4153	13133.52	10.5662	69146.46	55.6297	71.64	0.0576	4.14	0.0033	0	0	478.17	0.3847	9341.55	7.5155	2584.98	2.0797	905.94	0.7288	342.99	0.2759	17.37	0.014	27797.58	22.3637	9.18	0.0074	0	0	0	0	552.33	0.4444	13046.13	10.4959	69145.83	55.6292	71.64	0.0576	4.14	0.0033	4326442.022	34.8067	0	38.9166	1.3637	2.3395	0	6.9673	0.1916	0.3299
