attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
value_denovo1775	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1639	Number of reads of a specific OTU XXX	numeric	number			
value_denovo838	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1285	Number of reads of a specific OTU XXX	numeric	number			
value_denovo31	Number of reads of a specific OTU XXX	numeric	number			
value_denovo231	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2094	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1617	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2767	Number of reads of a specific OTU XXX	numeric	number			
value_denovo602	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1372	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1319	Number of reads of a specific OTU XXX	numeric	number			
value_denovo3	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1570	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2700	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1618	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2342	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2083	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1722	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2423	Number of reads of a specific OTU XXX	numeric	number			
value_denovo515	Number of reads of a specific OTU XXX	numeric	number			
value_denovo143	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2409	Number of reads of a specific OTU XXX	numeric	number			
value_denovo566	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1844	Number of reads of a specific OTU XXX	numeric	number			
value_denovo880	Number of reads of a specific OTU XXX	numeric	number			
value_denovo446	Number of reads of a specific OTU XXX	numeric	number			
value_denovo873	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1590	Number of reads of a specific OTU XXX	numeric	number			
value_denovo571	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2159	Number of reads of a specific OTU XXX	numeric	number			
value_denovo156	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1978	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1214	Number of reads of a specific OTU XXX	numeric	number			
value_denovo118	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2499	Number of reads of a specific OTU XXX	numeric	number			
value_denovo218	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2478	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1383	Number of reads of a specific OTU XXX	numeric	number			
value_denovo766	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1377	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2726	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1626	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1247	Number of reads of a specific OTU XXX	numeric	number			
value_denovo357	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2213	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1008	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1133	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1342	Number of reads of a specific OTU XXX	numeric	number			
value_denovo178	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1544	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2016	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1709	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1423	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1763	Number of reads of a specific OTU XXX	numeric	number			
value_denovo48	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2550	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2558	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2651	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2472	Number of reads of a specific OTU XXX	numeric	number			
value_denovo864	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1925	Number of reads of a specific OTU XXX	numeric	number			
value_denovo366	Number of reads of a specific OTU XXX	numeric	number			
value_denovo361	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1491	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1946	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2715	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1815	Number of reads of a specific OTU XXX	numeric	number			
value_denovo534	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2638	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1473	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2559	Number of reads of a specific OTU XXX	numeric	number			
value_denovo265	Number of reads of a specific OTU XXX	numeric	number			
value_denovo163	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2490	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1142	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2075	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1770	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1278	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1026	Number of reads of a specific OTU XXX	numeric	number			
value_denovo773	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1211	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2609	Number of reads of a specific OTU XXX	numeric	number			
value_denovo401	Number of reads of a specific OTU XXX	numeric	number			
value_denovo7	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2126	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1241	Number of reads of a specific OTU XXX	numeric	number			
value_denovo749	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1531	Number of reads of a specific OTU XXX	numeric	number			
value_denovo119	Number of reads of a specific OTU XXX	numeric	number			
value_denovo14	Number of reads of a specific OTU XXX	numeric	number			
value_denovo407	Number of reads of a specific OTU XXX	numeric	number			
value_denovo727	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1581	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1529	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2370	Number of reads of a specific OTU XXX	numeric	number			
value_denovo991	Number of reads of a specific OTU XXX	numeric	number			
value_denovo870	Number of reads of a specific OTU XXX	numeric	number			
value_denovo332	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2154	Number of reads of a specific OTU XXX	numeric	number			
value_denovo641	Number of reads of a specific OTU XXX	numeric	number			
value_denovo996	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2168	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1602	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1363	Number of reads of a specific OTU XXX	numeric	number			
value_denovo202	Number of reads of a specific OTU XXX	numeric	number			
value_denovo257	Number of reads of a specific OTU XXX	numeric	number			
value_denovo555	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1505	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1787	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1651	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2752	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2012	Number of reads of a specific OTU XXX	numeric	number			
value_denovo452	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2211	Number of reads of a specific OTU XXX	numeric	number			
value_denovo16	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1068	Number of reads of a specific OTU XXX	numeric	number			
value_denovo951	Number of reads of a specific OTU XXX	numeric	number			
value_denovo612	Number of reads of a specific OTU XXX	numeric	number			
value_denovo478	Number of reads of a specific OTU XXX	numeric	number			
value_denovo334	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2387	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2111	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2165	Number of reads of a specific OTU XXX	numeric	number			
value_denovo740	Number of reads of a specific OTU XXX	numeric	number			
value_denovo999	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1351	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1067	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2162	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2205	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1256	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2603	Number of reads of a specific OTU XXX	numeric	number			
value_denovo937	Number of reads of a specific OTU XXX	numeric	number			
value_denovo905	Number of reads of a specific OTU XXX	numeric	number			
value_denovo953	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2595	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1547	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2063	Number of reads of a specific OTU XXX	numeric	number			
value_denovo776	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2057	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2233	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1334	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1360	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1218	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1270	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2438	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1168	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2062	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1433	Number of reads of a specific OTU XXX	numeric	number			
value_denovo284	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2540	Number of reads of a specific OTU XXX	numeric	number			
value_denovo713	Number of reads of a specific OTU XXX	numeric	number			
value_denovo326	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1537	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1244	Number of reads of a specific OTU XXX	numeric	number			
value_denovo451	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1971	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2282	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1476	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2675	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2719	Number of reads of a specific OTU XXX	numeric	number			
value_denovo351	Number of reads of a specific OTU XXX	numeric	number			
value_denovo914	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1125	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1307	Number of reads of a specific OTU XXX	numeric	number			
value_denovo152	Number of reads of a specific OTU XXX	numeric	number			
value_denovo621	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2697	Number of reads of a specific OTU XXX	numeric	number			
value_denovo901	Number of reads of a specific OTU XXX	numeric	number			
value_denovo799	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2096	Number of reads of a specific OTU XXX	numeric	number			
value_denovo44	Number of reads of a specific OTU XXX	numeric	number			
value_denovo763	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2641	Number of reads of a specific OTU XXX	numeric	number			
value_denovo484	Number of reads of a specific OTU XXX	numeric	number			
value_denovo918	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1953	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1350	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1826	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1611	Number of reads of a specific OTU XXX	numeric	number			
value_denovo907	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2759	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1982	Number of reads of a specific OTU XXX	numeric	number			
value_denovo552	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1517	Number of reads of a specific OTU XXX	numeric	number			
value_denovo623	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2251	Number of reads of a specific OTU XXX	numeric	number			
value_denovo97	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2036	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1447	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1252	Number of reads of a specific OTU XXX	numeric	number			
value_denovo54	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2358	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1263	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1682	Number of reads of a specific OTU XXX	numeric	number			
value_denovo261	Number of reads of a specific OTU XXX	numeric	number			
value_denovo568	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2734	Number of reads of a specific OTU XXX	numeric	number			
value_denovo613	Number of reads of a specific OTU XXX	numeric	number			
value_denovo611	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1818	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1262	Number of reads of a specific OTU XXX	numeric	number			
value_denovo294	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2656	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1259	Number of reads of a specific OTU XXX	numeric	number			
value_denovo68	Number of reads of a specific OTU XXX	numeric	number			
value_denovo238	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2220	Number of reads of a specific OTU XXX	numeric	number			
value_denovo689	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1632	Number of reads of a specific OTU XXX	numeric	number			
value_denovo28	Number of reads of a specific OTU XXX	numeric	number			
value_denovo233	Number of reads of a specific OTU XXX	numeric	number			
value_denovo789	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2263	Number of reads of a specific OTU XXX	numeric	number			
value_denovo943	Number of reads of a specific OTU XXX	numeric	number			
value_denovo893	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1680	Number of reads of a specific OTU XXX	numeric	number			
value_denovo906	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1884	Number of reads of a specific OTU XXX	numeric	number			
value_denovo254	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2006	Number of reads of a specific OTU XXX	numeric	number			
value_denovo490	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1198	Number of reads of a specific OTU XXX	numeric	number			
value_denovo498	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2164	Number of reads of a specific OTU XXX	numeric	number			
value_denovo595	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2461	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2379	Number of reads of a specific OTU XXX	numeric	number			
value_denovo750	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2533	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1673	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2081	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2434	Number of reads of a specific OTU XXX	numeric	number			
value_denovo603	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1777	Number of reads of a specific OTU XXX	numeric	number			
value_denovo604	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2060	Number of reads of a specific OTU XXX	numeric	number			
value_denovo432	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1414	Number of reads of a specific OTU XXX	numeric	number			
value_denovo83	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1373	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1071	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1679	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2055	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2689	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1014	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1013	Number of reads of a specific OTU XXX	numeric	number			
value_denovo22	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1075	Number of reads of a specific OTU XXX	numeric	number			
value_denovo544	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1523	Number of reads of a specific OTU XXX	numeric	number			
value_denovo235	Number of reads of a specific OTU XXX	numeric	number			
value_denovo949	Number of reads of a specific OTU XXX	numeric	number			
value_denovo998	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2181	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2571	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2503	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1471	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2284	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2446	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1502	Number of reads of a specific OTU XXX	numeric	number			
value_denovo377	Number of reads of a specific OTU XXX	numeric	number			
value_denovo316	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1987	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1475	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1045	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2731	Number of reads of a specific OTU XXX	numeric	number			
value_denovo984	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1967	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2443	Number of reads of a specific OTU XXX	numeric	number			
value_denovo463	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1362	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1633	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1872	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2240	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2468	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2493	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2145	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1870	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1864	Number of reads of a specific OTU XXX	numeric	number			
value_denovo493	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1649	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2757	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1196	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2630	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2444	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2615	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2290	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1650	Number of reads of a specific OTU XXX	numeric	number			
value_denovo41	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1054	Number of reads of a specific OTU XXX	numeric	number			
value_denovo699	Number of reads of a specific OTU XXX	numeric	number			
value_denovo360	Number of reads of a specific OTU XXX	numeric	number			
value_denovo782	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1460	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1367	Number of reads of a specific OTU XXX	numeric	number			
value_denovo298	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2042	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2330	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2309	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1457	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2623	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1541	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1112	Number of reads of a specific OTU XXX	numeric	number			
value_denovo406	Number of reads of a specific OTU XXX	numeric	number			
value_denovo169	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1798	Number of reads of a specific OTU XXX	numeric	number			
value_denovo850	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1364	Number of reads of a specific OTU XXX	numeric	number			
value_denovo950	Number of reads of a specific OTU XXX	numeric	number			
value_denovo716	Number of reads of a specific OTU XXX	numeric	number			
value_denovo656	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2714	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1670	Number of reads of a specific OTU XXX	numeric	number			
value_denovo889	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1900	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1721	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2412	Number of reads of a specific OTU XXX	numeric	number			
value_denovo200	Number of reads of a specific OTU XXX	numeric	number			
value_denovo208	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1834	Number of reads of a specific OTU XXX	numeric	number			
value_denovo997	Number of reads of a specific OTU XXX	numeric	number			
value_denovo710	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1857	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1089	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2709	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1986	Number of reads of a specific OTU XXX	numeric	number			
value_denovo810	Number of reads of a specific OTU XXX	numeric	number			
value_denovo660	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1600	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1292	Number of reads of a specific OTU XXX	numeric	number			
value_denovo522	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2061	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1762	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2246	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2481	Number of reads of a specific OTU XXX	numeric	number			
value_denovo848	Number of reads of a specific OTU XXX	numeric	number			
value_denovo517	Number of reads of a specific OTU XXX	numeric	number			
value_denovo264	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2123	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2010	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2728	Number of reads of a specific OTU XXX	numeric	number			
value_denovo580	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2492	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1802	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1496	Number of reads of a specific OTU XXX	numeric	number			
value_denovo479	Number of reads of a specific OTU XXX	numeric	number			
value_denovo30	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2004	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2091	Number of reads of a specific OTU XXX	numeric	number			
value_denovo935	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2367	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1996	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1261	Number of reads of a specific OTU XXX	numeric	number			
value_denovo75	Number of reads of a specific OTU XXX	numeric	number			
value_denovo956	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2750	Number of reads of a specific OTU XXX	numeric	number			
value_denovo93	Number of reads of a specific OTU XXX	numeric	number			
value_denovo32	Number of reads of a specific OTU XXX	numeric	number			
value_denovo928	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1500	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1227	Number of reads of a specific OTU XXX	numeric	number			
value_denovo879	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2674	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2701	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1636	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1837	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2567	Number of reads of a specific OTU XXX	numeric	number			
value_denovo777	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2090	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1898	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2201	Number of reads of a specific OTU XXX	numeric	number			
value_denovo983	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2549	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2415	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1464	Number of reads of a specific OTU XXX	numeric	number			
value_denovo148	Number of reads of a specific OTU XXX	numeric	number			
value_denovo634	Number of reads of a specific OTU XXX	numeric	number			
value_denovo569	Number of reads of a specific OTU XXX	numeric	number			
value_denovo164	Number of reads of a specific OTU XXX	numeric	number			
value_denovo356	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1959	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2565	Number of reads of a specific OTU XXX	numeric	number			
value_denovo312	Number of reads of a specific OTU XXX	numeric	number			
value_denovo329	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1667	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2765	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1894	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2673	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1542	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1053	Number of reads of a specific OTU XXX	numeric	number			
value_denovo211	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2414	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1866	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1243	Number of reads of a specific OTU XXX	numeric	number			
value_denovo140	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1850	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1913	Number of reads of a specific OTU XXX	numeric	number			
value_denovo21	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2742	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1080	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2491	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1766	Number of reads of a specific OTU XXX	numeric	number			
value_denovo336	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2722	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1521	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2576	Number of reads of a specific OTU XXX	numeric	number			
value_denovo852	Number of reads of a specific OTU XXX	numeric	number			
value_denovo553	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1386	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1890	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1415	Number of reads of a specific OTU XXX	numeric	number			
value_denovo481	Number of reads of a specific OTU XXX	numeric	number			
value_denovo151	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2108	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2464	Number of reads of a specific OTU XXX	numeric	number			
value_denovo681	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2369	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1568	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1221	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2078	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2356	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1294	Number of reads of a specific OTU XXX	numeric	number			
value_denovo435	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2137	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2035	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1836	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1134	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2618	Number of reads of a specific OTU XXX	numeric	number			
value_denovo335	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1466	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2231	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1033	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1769	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1347	Number of reads of a specific OTU XXX	numeric	number			
value_denovo459	Number of reads of a specific OTU XXX	numeric	number			
value_denovo598	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1096	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1878	Number of reads of a specific OTU XXX	numeric	number			
value_denovo99	Number of reads of a specific OTU XXX	numeric	number			
value_denovo805	Number of reads of a specific OTU XXX	numeric	number			
value_denovo171	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1007	Number of reads of a specific OTU XXX	numeric	number			
value_denovo507	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2676	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1467	Number of reads of a specific OTU XXX	numeric	number			
value_denovo488	Number of reads of a specific OTU XXX	numeric	number			
value_denovo748	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1995	Number of reads of a specific OTU XXX	numeric	number			
value_denovo657	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1631	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2132	Number of reads of a specific OTU XXX	numeric	number			
value_denovo181	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1390	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2514	Number of reads of a specific OTU XXX	numeric	number			
